handleId,fieldType,name,description,productImageUrl,collection,sku,ribbon,price,surcharge,visible,discountMode,discountValue,inventory,weight,cost,productOptionName1,productOptionType1,productOptionDescription1,productOptionName2,productOptionType2,productOptionDescription2,productOptionName3,productOptionType3,productOptionDescription3,productOptionName4,productOptionType4,productOptionDescription4,productOptionName5,productOptionType5,productOptionDescription5,productOptionName6,productOptionType6,productOptionDescription6,additionalInfoTitle1,additionalInfoDescription1,additionalInfoTitle2,additionalInfoDescription2,additionalInfoTitle3,additionalInfoDescription3,additionalInfoTitle4,additionalInfoDescription4,additionalInfoTitle5,additionalInfoDescription5,additionalInfoTitle6,additionalInfoDescription6,customTextField1,customTextCharLimit1,customTextMandatory1,customTextField2,customTextCharLimit2,customTextMandatory2,brand
product_8b7b1425-1d13-8c26-eded-bea6ca8b83aa,Product,Yonis,"<p>Yonis&nbsp;is a Light Code and part of the Resonant Formations.</p><p>&nbsp;</p><p>The Resonant Formations are the experience of energy, frequency and vibration. Gods, Deities, Celestials, and Extra Terrestrials are all different ways we relate to these formations. Truth is found in their resonance. They remind us of our divinity, support us in embodiment, and inspire mystery and wonder.</p><p>&nbsp;</p><p>This code is engraved in wood using invisible light. It measures approximately 12 inches (30 Centimeters), coated with a clear coat for durability, with a gallery box mounting ready to hang.</p>",e5e2db_2ac9409c5202408d9d2b33b2cece1fd0~mv2.jpg,Light Codes,LCRF1,,55.0,,true,PERCENT,0.0,1,,,Size,DROP_DOWN,8-12 in (20-30 cm),Series,DROP_DOWN,Resonant Formation,,,,,,,,,,,,,Size,"<p>This measures around 12&nbsp;Inches (30&nbsp;cm)</p>
",Shipping,"<p>This was created in the mystical Ubud, Bali so please allow 1-3 weeks for shipping.</p>

<p>&nbsp;</p>

<p>Orders outside of the US will be charged separately for shipping after the purchase.</p>
",,,,,,,,,,,,,,,
product_ee425841-d1cb-1f9b-b9e2-be44cf0a29ad,Product,Fluma,"<p>Fluma&nbsp;is a Light Code and part of the Frequency Foundations.</p><p>&nbsp;</p><p>Frequency Foundations are a visual blueprint of different planes of reality. They are rhythms and patterns guided by frequency for form to be perceived and experienced. As we change the frequency of our foundation different realities are illuminated; with that our perceptions, feelings, and experiences shift.</p><p>&nbsp;</p><p>This code is engraved in wood using invisible light. It measures approximately 12x23.5 inches (30x60 Centimeters), coated with a clear coat for durability, with a gallery box mounting ready to hang.</p>",e5e2db_d7878543cf5d47fd8f3606435a69c46e~mv2.jpg,Light Codes,LCFF11,,85.0,,true,PERCENT,0.0,1,,,Size,DROP_DOWN,13-20 in (31-50 cm),Series,DROP_DOWN,Frequency Foundation,,,,,,,,,,,,,Size,"<p>This measures around 12x23.5 Inches (30cm x 60cm)</p>
",Shipping,"<p>This was created in the mystical Ubud, Bali so please allow 1-3 weeks for shipping.</p>

<p>&nbsp;</p>

<p>Orders outside of the US will be charged separately for shipping after the purchase.</p>
",,,,,,,,,,,,,,,
product_f6645247-0e71-9c68-3ed5-cbffe52d8772,Product,Egon,"<p>Egon&nbsp;is a Light Code and part of the Frequency Foundations.</p><p>&nbsp;</p><p>Frequency Foundations are a visual blueprint of different planes of reality. They are rhythms and patterns guided by frequency for form to be perceived and experienced. As we change the frequency of our foundation different realities are illuminated; with that our perceptions, feelings, and experiences shift.</p><p>&nbsp;</p><p>This code is engraved in wood using invisible light. It measures approximately 12 inches (30 Centimeters), coated with a clear coat for durability, with a gallery box mounting ready to hang.</p>",e5e2db_023a2a17f31144d38e9761f23b55d2c7~mv2.jpg,Light Codes,LCFF10,,55.0,,true,PERCENT,0.0,1,,,Size,DROP_DOWN,8-12 in (20-30 cm),Series,DROP_DOWN,Frequency Foundation,,,,,,,,,,,,,Size,"<p>This measures around 12&nbsp;Inches (30&nbsp;cm)</p>
",Shipping,"<p>This was created in the mystical Ubud, Bali so please allow 1-3 weeks for shipping.</p>

<p>&nbsp;</p>

<p>Orders outside of the US will be charged separately for shipping after the purchase.</p>
",,,,,,,,,,,,,,,
product_182cf48d-cf84-488b-f707-c44e94c85796,Product,Flora,"<p>Flora&nbsp;is a Light Code and part of the Frequency Foundations.</p><p>&nbsp;</p><p>Frequency Foundations are a visual blueprint of different planes of reality. They are rhythms and patterns guided by frequency for form to be perceived and experienced. As we change the frequency of our foundation different realities are illuminated; with that our perceptions, feelings, and experiences shift.</p><p>&nbsp;</p><p>This code is engraved in wood using invisible light. It measures approximately 12 inches (30 Centimeters), coated with a clear coat for durability, with a gallery box mounting ready to hang.</p>",e5e2db_fc5934a81a334c29973a3dea7c13476a~mv2.jpg,Light Codes,LCFF9,,55.0,,true,PERCENT,0.0,1,,,Size,DROP_DOWN,8-12 in (20-30 cm),Series,DROP_DOWN,Frequency Foundation,,,,,,,,,,,,,Size,"<p>This measures around 12&nbsp;Inches (30&nbsp;cm)</p>
",Shipping,"<p>This was created in the mystical Ubud, Bali so please allow 1-3 weeks for shipping.</p>

<p>&nbsp;</p>

<p>Orders outside of the US will be charged separately for shipping after the purchase.</p>
",,,,,,,,,,,,,,,
product_96e81cd9-fa53-020b-db1f-a7713b42a7b1,Product,Tribon,"<p>Tribon&nbsp;is a Light Code and part of the Frequency Foundations.</p><p>&nbsp;</p><p>Frequency Foundations are a visual blueprint of different planes of reality. They are rhythms and patterns guided by frequency for form to be perceived and experienced. As we change the frequency of our foundation different realities are illuminated; with that our perceptions, feelings, and experiences shift.</p><p>&nbsp;</p><p>This code is engraved in wood using invisible light. It measures approximately 12 inches (30 Centimeters), coated with a clear coat for durability, with a gallery box mounting ready to hang.</p>",e5e2db_a5a43a20b6d24099af6a7b41812b3b1f~mv2.jpg,Light Codes,LCFF8,,55.0,,true,PERCENT,0.0,1,,,Size,DROP_DOWN,8-12 in (20-30 cm),Series,DROP_DOWN,Frequency Foundation,,,,,,,,,,,,,Size,"<p>This measures around 12&nbsp;Inches (30&nbsp;cm)</p>
",Shipping,"<p>This was created in the mystical Ubud, Bali so please allow 1-3 weeks for shipping.</p>

<p>&nbsp;</p>

<p>Orders outside of the US will be charged separately for shipping after the purchase.</p>
",,,,,,,,,,,,,,,
product_df312f4a-fb9f-8463-a006-9d7048515d32,Product,Utone,"<p>Utone&nbsp;is a Light Code and part of the Frequency Foundations.</p><p>&nbsp;</p><p>Frequency Foundations are a visual blueprint of different planes of reality. They are rhythms and patterns guided by frequency for form to be perceived and experienced. As we change the frequency of our foundation different realities are illuminated; with that our perceptions, feelings, and experiences shift.</p><p>&nbsp;</p><p>This code is engraved in wood using invisible light. It measures approximately 12 inches (30 Centimeters), coated with a clear coat for durability, with a gallery box mounting ready to hang.</p>",e5e2db_f4f5568b3b2044c9a308ff1b020dcf05~mv2.jpg,Light Codes,LCFF7,,55.0,,true,PERCENT,0.0,1,,,Size,DROP_DOWN,8-12 in (20-30 cm),Series,DROP_DOWN,Frequency Foundation,,,,,,,,,,,,,Size,"<p>This measures around 12&nbsp;Inches (30&nbsp;cm)</p>
",Shipping,"<p>This was created in the mystical Ubud, Bali so please allow 1-3 weeks for shipping.</p>

<p>&nbsp;</p>

<p>Orders outside of the US will be charged separately for shipping after the purchase.</p>
",,,,,,,,,,,,,,,
product_8aced49c-6484-dff3-dce0-1e4b3893d5fc,Product,Rondot,"<p>Rondot&nbsp;is a Light Code and part of the Frequency Foundations.</p><p>&nbsp;</p><p>Frequency Foundations are a visual blueprint of different planes of reality. They are rhythms and patterns guided by frequency for form to be perceived and experienced. As we change the frequency of our foundation different realities are illuminated; with that our perceptions, feelings, and experiences shift.</p><p>&nbsp;</p><p>This code is engraved in wood using invisible light. It measures approximately 12 inches (30 Centimeters), coated with a clear coat for durability, with a gallery box mounting ready to hang.</p>",e5e2db_ae6e8f6ab99f4024b34f6f18d6ce37a7~mv2.jpg,Light Codes,LCFF6,,55.0,,true,PERCENT,0.0,1,,,Size,DROP_DOWN,8-12 in (20-30 cm),Series,DROP_DOWN,Frequency Foundation,,,,,,,,,,,,,Size,"<p>This measures around 12&nbsp;Inches (30&nbsp;cm)</p>
",Shipping,"<p>This was created in the mystical Ubud, Bali so please allow 1-3 weeks for shipping.</p>

<p>&nbsp;</p>

<p>Orders outside of the US will be charged separately for shipping after the purchase.</p>
",,,,,,,,,,,,,,,
product_ea637578-e2d8-bf6a-cedd-4f4c6c161e58,Product,Zelio,"<p>Zelio&nbsp;is a Light Code and part of the Frequency Foundations.</p><p>&nbsp;</p><p>Frequency Foundations are a visual blueprint of different planes of reality. They are rhythms and patterns guided by frequency for form to be perceived and experienced. As we change the frequency of our foundation different realities are illuminated; with that our perceptions, feelings, and experiences shift.</p><p>&nbsp;</p><p>This code is engraved in wood using invisible light. It measures approximately 12 inches (30 Centimeters), coated with a clear coat for durability, with a gallery box mounting ready to hang.</p>",e5e2db_f08de5a048844aa48bbeae47e5584c4b~mv2.jpg,Light Codes,LCFF5,,55.0,,true,PERCENT,0.0,1,,,Size,DROP_DOWN,8-12 in (20-30 cm),Series,DROP_DOWN,Frequency Foundation,,,,,,,,,,,,,Size,"<p>This measures around 12&nbsp;Inches (30&nbsp;cm)</p>
",Shipping,"<p>This was created in the mystical Ubud, Bali so please allow 1-3 weeks for shipping.</p>

<p>&nbsp;</p>

<p>Orders outside of the US will be charged separately for shipping after the purchase.</p>
",,,,,,,,,,,,,,,
product_6c951fe6-a042-6838-4118-0d0c879b36b0,Product,Tijiro,"<p>Tijiro&nbsp;is a Light Code and part of the Frequency Foundations.</p><p>&nbsp;</p><p>Frequency Foundations are a visual blueprint of different planes of reality. They are rhythms and patterns guided by frequency for form to be perceived and experienced. As we change the frequency of our foundation different realities are illuminated; with that our perceptions, feelings, and experiences shift.</p><p>&nbsp;</p><p>This code is engraved in wood using invisible light. It measures approximately 12 inches (30 Centimeters), coated with a clear coat for durability, with a gallery box mounting ready to hang.</p>",e5e2db_4042d06e7e9245d28825b459fa286ede~mv2.jpg,Light Codes,LCFF4,,55.0,,true,PERCENT,0.0,1,,,Size,DROP_DOWN,8-12 in (20-30 cm),Series,DROP_DOWN,Frequency Foundation,,,,,,,,,,,,,Size,"<p>This measures around 12&nbsp;Inches (30&nbsp;cm)</p>
",Shipping,"<p>This was created in the mystical Ubud, Bali so please allow 1-3 weeks for shipping.</p>

<p>&nbsp;</p>

<p>Orders outside of the US will be charged separately for shipping after the purchase.</p>
",,,,,,,,,,,,,,,
product_f1e7d249-c338-b0ae-bbe1-8b6b263cc1e3,Product,Onxen,"<p>Onxen&nbsp;is a Light Code and part of the Frequency Foundations.</p><p>&nbsp;</p><p>Frequency Foundations are a visual blueprint of different planes of reality. They are rhythms and patterns guided by frequency for form to be perceived and experienced. As we change the frequency of our foundation different realities are illuminated; with that our perceptions, feelings, and experiences shift.</p><p>&nbsp;</p><p>This code is engraved in wood using invisible light. It measures approximately 12 inches (30 Centimeters), coated with a clear coat for durability, with a gallery box mounting ready to hang.</p>",e5e2db_09a2f51ceade499d90aad09658794dc6~mv2.jpg,Light Codes,LCFF3,,55.0,,true,PERCENT,0.0,1,,,Size,DROP_DOWN,8-12 in (20-30 cm),Series,DROP_DOWN,Frequency Foundation,,,,,,,,,,,,,Size,"<p>This measures around 12&nbsp;Inches (30&nbsp;cm)</p>
",Shipping,"<p>This was created in the mystical Ubud, Bali so please allow 1-3 weeks for shipping.</p>

<p>&nbsp;</p>

<p>Orders outside of the US will be charged separately for shipping after the purchase.</p>
",,,,,,,,,,,,,,,
product_a249c791-f166-45f8-2e6a-bfa1dd3fae33,Product,Starla,"<p>Starla&nbsp;is a Light Code and part of the Frequency Foundations.</p><p>&nbsp;</p><p>Frequency Foundations are a visual blueprint of different planes of reality. They are rhythms and patterns guided by frequency for form to be perceived and experienced. As we change the frequency of our foundation different realities are illuminated; with that our perceptions, feelings, and experiences shift.</p><p>&nbsp;</p><p>This code is engraved in wood using invisible light. It measures approximately 12 inches (30 Centimeters), coated with a clear coat for durability, with a gallery box mounting ready to hang.</p>",e5e2db_287359a55ff94a1b908a39d76601c38e~mv2.jpg,Light Codes,LCFF2,,55.0,,true,PERCENT,0.0,1,,,Size,DROP_DOWN,8-12 in (20-30 cm),Series,DROP_DOWN,Frequency Foundation,,,,,,,,,,,,,Size,"<p>This measures around 12&nbsp;Inches (30&nbsp;cm)</p>
",Shipping,"<p>This was created in the mystical Ubud, Bali so please allow 1-3 weeks for shipping.</p>

<p>&nbsp;</p>

<p>Orders outside of the US will be charged separately for shipping after the purchase.</p>
",,,,,,,,,,,,,,,
product_ff341b31-270d-a83e-bfb6-1a8cf5d6c5ba,Product,Suni,"<p>Suni&nbsp;is a Light Code and part of the Frequency Foundations.</p><p>&nbsp;</p><p>Frequency Foundations are a visual blueprint of different planes of reality. They are rhythms and patterns guided by frequency for form to be perceived and experienced. As we change the frequency of our foundation different realities are illuminated; with that our perceptions, feelings, and experiences shift.</p><p>&nbsp;</p><p>This code is engraved in wood using invisible light. It measures approximately 12 inches (30 Centimeters), coated with a clear coat for durability, with a gallery box mounting ready to hang.</p>",e5e2db_9a293f9e4964494691c831e0b3bfccf9~mv2.jpg,Light Codes,LCFF1,,55.0,,true,PERCENT,0.0,1,,,Size,DROP_DOWN,8-12 in (20-30 cm),Series,DROP_DOWN,Embodied Vibration,,,,,,,,,,,,,Size,"<p>This measures around 12&nbsp;Inches (30&nbsp;cm)</p>
",Shipping,"<p>This was created in the mystical Ubud, Bali so please allow 1-3 weeks for shipping.</p>

<p>&nbsp;</p>

<p>Orders outside of the US will be charged separately for shipping after the purchase.</p>
",,,,,,,,,,,,,,,
product_0c5c6d0d-8bd0-c262-7c40-752a195a48a4,Product,Raza,"<p>Raza&nbsp;is a Light Code and part of the Embodied Vibrations.</p><p>&nbsp;</p><p>Embodied Vibrations are the universal songs that we are remembering. When we harmonize with and embody these vibrations we learn the language of life. Though every vibration feels different and song sounds different, it is the unity found in diversity that inspires a veneration for life.</p><p>&nbsp;</p><p>This code is engraved in wood using invisible light. It measures approximately 12 inches (30 Centimeters), coated with a clear coat for durability, with a gallery box mounting ready to hang.</p>",e5e2db_09cff097298d44c6a4b4291c1c5d1338~mv2.jpg,Light Codes,LCEV9,,55.0,,true,PERCENT,0.0,1,,,Size,DROP_DOWN,8-12 in (20-30 cm),Series,DROP_DOWN,Embodied Vibration,,,,,,,,,,,,,Size,"<p>This measures around 12&nbsp;Inches (30&nbsp;cm)</p>
",Shipping,"<p>This was created in the mystical Ubud, Bali so please allow 1-3 weeks for shipping.</p>

<p>&nbsp;</p>

<p>Orders outside of the US will be charged separately for shipping after the purchase.</p>
",,,,,,,,,,,,,,,
product_42d4298a-7b15-d423-a096-e4905c522308,Product,Cenil,"<p>Cenil&nbsp;is a Light Code and part of the Embodied Vibrations.</p><p>&nbsp;</p><p>Embodied Vibrations are the universal songs that we are remembering. When we harmonize with and embody these vibrations we learn the language of life. Though every vibration feels different and song sounds different, it is the unity found in diversity that inspires a veneration for life.</p><p>&nbsp;</p><p>This code is engraved in wood using invisible light. It measures approximately 12 inches (30 Centimeters), coated with a clear coat for durability, with a gallery box mounting ready to hang.</p>",e5e2db_4d045f1f6459493dac4df3c54c7a77d8~mv2.jpg,Light Codes,LCEV8,,55.0,,true,PERCENT,0.0,1,,,Size,DROP_DOWN,8-12 in (20-30 cm),Series,DROP_DOWN,Embodied Vibration,,,,,,,,,,,,,Size,"<p>This measures around 12&nbsp;Inches (30&nbsp;cm)</p>
",Shipping,"<p>This was created in the mystical Ubud, Bali so please allow 1-3 weeks for shipping.</p>

<p>&nbsp;</p>

<p>Orders outside of the US will be charged separately for shipping after the purchase.</p>
",,,,,,,,,,,,,,,
product_7c549d6d-a736-4ad1-e2bd-58caa56f28df,Product,Shama,"<p>Shama&nbsp;is a Light Code and part of the Embodied Vibrations.</p><p>&nbsp;</p><p>Embodied Vibrations are the universal songs that we are remembering. When we harmonize with and embody these vibrations we learn the language of life. Though every vibration feels different and song sounds different, it is the unity found in diversity that inspires a veneration for life.</p><p>&nbsp;</p><p>This code is engraved in wood using invisible light. It measures approximately 12 inches (30 Centimeters), coated with a clear coat for durability, with a gallery box mounting ready to hang.</p>",e5e2db_48bbb817aa7f45f6b4e033125e22a1c3~mv2.jpg,Light Codes,LCEV7,,55.0,,true,PERCENT,0.0,1,,,Size,DROP_DOWN,8-12 in (20-30 cm),Series,DROP_DOWN,Embodied Vibration,,,,,,,,,,,,,Size,"<p>This measures around 12&nbsp;Inches (30&nbsp;cm)</p>
",Shipping,"<p>This was created in the mystical Ubud, Bali so please allow 1-3 weeks for shipping.</p>

<p>&nbsp;</p>

<p>Orders outside of the US will be charged separately for shipping after the purchase.</p>
",,,,,,,,,,,,,,,
product_c8a4304a-1406-69f8-b194-5ce571a72e0b,Product,Kani,"<p>Kani&nbsp;is a Light Code and part of the Embodied Vibrations.</p><p>&nbsp;</p><p>Embodied Vibrations are the universal songs that we are remembering. When we harmonize with and embody these vibrations we learn the language of life. Though every vibration feels different and song sounds different, it is the unity found in diversity that inspires a veneration for life.</p><p>&nbsp;</p><p>This code is engraved in wood using invisible light. It measures approximately 12 inches (30 Centimeters), coated with a clear coat for durability, with a gallery box mounting ready to hang.</p>",e5e2db_fea89d24d9774c87ba8e33384b97a51e~mv2.jpg,Light Codes,LCEV6,,55.0,,true,PERCENT,0.0,1,,,Size,DROP_DOWN,8-12 in (20-30 cm),Series,DROP_DOWN,Embodied Vibration,,,,,,,,,,,,,Size,"<p>This measures around 12&nbsp;Inches (30&nbsp;cm)</p>
",Shipping,"<p>This was created in the mystical Ubud, Bali so please allow 1-3 weeks for shipping.</p>

<p>&nbsp;</p>

<p>Orders outside of the US will be charged separately for shipping after the purchase.</p>
",,,,,,,,,,,,,,,
product_d43e8058-1ed1-dd41-ad73-d5dece1cef7e,Product,Hiru,"<p>Hiru&nbsp;is a Light Code and part of the Embodied Vibrations.</p><p>&nbsp;</p><p>Embodied Vibrations are the universal songs that we are remembering. When we harmonize with and embody these vibrations we learn the language of life. Though every vibration feels different and song sounds different, it is the unity found in diversity that inspires a veneration for life.</p><p>&nbsp;</p><p>This code is engraved in wood using invisible light. It measures approximately 12 inches (30 Centimeters), coated with a clear coat for durability, with a gallery box mounting ready to hang.</p>",e5e2db_da56f0ade0de408cbaf473f0c2ee1acb~mv2.jpg,Light Codes,LCEV5,,55.0,,true,PERCENT,0.0,1,,,Size,DROP_DOWN,8-12 in (20-30 cm),Series,DROP_DOWN,Embodied Vibration,,,,,,,,,,,,,Size,"<p>This measures around 12&nbsp;Inches (30&nbsp;cm)</p>
",Shipping,"<p>This was created in the mystical Ubud, Bali so please allow 1-3 weeks for shipping.</p>

<p>&nbsp;</p>

<p>Orders outside of the US will be charged separately for shipping after the purchase.</p>
",,,,,,,,,,,,,,,
product_dcd693a5-c397-6de9-760e-bc1d610c7ea7,Product,Sophi,"<p>Sophi&nbsp;is a Light Code and part of the Embodied Vibrations.</p><p>&nbsp;</p><p>Embodied Vibrations are the universal songs that we are remembering. When we harmonize with and embody these vibrations we learn the language of life. Though every vibration feels different and song sounds different, it is the unity found in diversity that inspires a veneration for life.</p><p>&nbsp;</p><p>This code is engraved in wood using invisible light. It measures approximately 12 inches (30 Centimeters), coated with a clear coat for durability, with a gallery box mounting ready to hang.</p>",e5e2db_ea6c279cc07d48538bd6fc1438c909d6~mv2.jpg,Light Codes,LCEV4,,55.0,,true,PERCENT,0.0,1,,,Size,DROP_DOWN,8-12 in (20-30 cm),Series,DROP_DOWN,Embodied Vibration,,,,,,,,,,,,,Size,"<p>This measures around 12&nbsp;Inches (30&nbsp;cm)</p>
",Shipping,"<p>This was created in the mystical Ubud, Bali so please allow 1-3 weeks for shipping.</p>

<p>&nbsp;</p>

<p>Orders outside of the US will be charged separately for shipping after the purchase.</p>
",,,,,,,,,,,,,,,
product_f30d5e20-2837-c6aa-daa8-db275fe9425f,Product,Emans,"<p>Emans&nbsp;is a Light Code and part of the Embodied Vibrations.</p><p>&nbsp;</p><p>Embodied Vibrations are the universal songs that we are remembering. When we harmonize with and embody these vibrations we learn the language of life. Though every vibration feels different and song sounds different, it is the unity found in diversity that inspires a veneration for life.</p><p>&nbsp;</p><p>This code is engraved in wood using invisible light. It measures approximately 12 inches (30 Centimeters), coated with a clear coat for durability, with a gallery box mounting ready to hang.</p>",e5e2db_3966bf7a15364f6b983d35e9f08d9bbc~mv2.jpg,Light Codes,LCEV3,,55.0,,true,PERCENT,0.0,1,,,Size,DROP_DOWN,8-12 in (20-30 cm),Series,DROP_DOWN,Embodied Vibration,,,,,,,,,,,,,Size,"<p>This measures around 12&nbsp;Inches (30&nbsp;cm)</p>
",Shipping,"<p>This was created in the mystical Ubud, Bali so please allow 1-3 weeks for shipping.</p>

<p>&nbsp;</p>

<p>Orders outside of the US will be charged separately for shipping after the purchase.</p>
",,,,,,,,,,,,,,,
product_09354192-fe25-56b5-93f6-c9e677d9f6b3,Product,Ongo,"<p>Ongo&nbsp;is a Light Code and part of the Embodied Vibrations.</p><p>&nbsp;</p><p>Embodied Vibrations are the universal songs that we are remembering. When we harmonize with and embody these vibrations we learn the language of life. Though every vibration feels different and song sounds different, it is the unity found in diversity that inspires a veneration for life.</p><p>&nbsp;</p><p>This code is engraved in wood using invisible light. It measures approximately 12 inches (30 Centimeters), coated with a clear coat for durability, with a gallery box mounting ready to hang.</p>",e5e2db_765f37eaf7674401be5ba94259b3444a~mv2.jpg,Light Codes,LCEV2,,55.0,,true,PERCENT,0.0,1,,,Size,DROP_DOWN,8-12 in (20-30 cm),Series,DROP_DOWN,Embodied Vibration,,,,,,,,,,,,,Size,"<p>This measures around 12&nbsp;Inches (30&nbsp;cm)</p>
",Shipping,"<p>This was created in the mystical Ubud, Bali so please allow 1-3 weeks for shipping.</p>

<p>&nbsp;</p>

<p>Orders outside of the US will be charged separately for shipping after the purchase.</p>
",,,,,,,,,,,,,,,
product_dcece551-a588-6779-5213-17d3d376b5dd,Product,Sensis,"<p>Sensis&nbsp;is a Light Code and part of the Embodied Vibrations.</p><p>&nbsp;</p><p>Embodied Vibrations are the universal songs that we are remembering. When we harmonize with and embody these vibrations we learn the language of life. Though every vibration feels different and song sounds different, it is the unity found in diversity that inspires a veneration for life.</p><p>&nbsp;</p><p>This code is engraved in wood using invisible light. It measures approximately 12 inches (30 Centimeters), coated with a clear coat for durability, with a gallery box mounting ready to hang.</p>",e5e2db_4a83b617945a4ddd83d44af6d9b9d873~mv2.jpg,Light Codes,LCEV1,,55.0,,true,PERCENT,0.0,1,,,Size,DROP_DOWN,8-12 in (20-30 cm),Series,DROP_DOWN,Embodied Vibration,,,,,,,,,,,,,Size,"<p>This measures around 12&nbsp;Inches (30&nbsp;cm)</p>
",Shipping,"<p>This was created in the mystical Ubud, Bali so please allow 1-3 weeks for shipping.</p>

<p>&nbsp;</p>

<p>Orders outside of the US will be charged separately for shipping after the purchase.</p>
",,,,,,,,,,,,,,,
product_d6909e5a-7685-629d-489c-e14c2f55693f,Product,"Communion - Gold, Blue, Red","<p>As the mind quiets and the pencil flows the unseen emerges. Space, flow, angles and shapes interconnect to become one. From the eye of the beholder mind creates the story and heart, the experience. The art is neither, you are both. Laser cut, painted, stacked, glued, inlaid with labradorite, Communion is ready for you to enjoy.</p>",e5e2db_89c95a833f3c4affb589e7946f9d79c3~mv2.jpg,Fine Art,COM3,,1111.0,,true,PERCENT,0.0,1,12.0,,Size,DROP_DOWN,21-35 in (51-88 cm),,,,,,,,,,,,,,,,Size,"<p>This measures around 23&nbsp;Inches (58&nbsp;cm)</p>
",,,,,,,,,,,,,,,,,
product_04ef79b8-53aa-2526-44ff-272ebba2a3b2,Product,Communion - Red Burst,"<p>As the mind quiets and the pencil flows the unseen emerges. Space, flow, angles and shapes interconnect to become one. From the eye of the beholder mind creates the story and heart, the experience. The art is neither, you are both. Laser cut, painted, stacked, glued, inlaid with carnelian and fluorite, Communion is ready for you to enjoy.</p>",e5e2db_24d422649c6f49bfbee47931640db609~mv2.jpg;e5e2db_61110ab379ad4432809cb79ade69d5b7~mv2.jpg;e5e2db_f7f01cd95e684412ad38ddf05b1d1fe7~mv2.jpg,Fine Art,COM2,,1111.0,,true,PERCENT,0.0,1,12.0,,Size,DROP_DOWN,21-35 in (51-88 cm),,,,,,,,,,,,,,,,Size,"<p>This measures around 23&nbsp;Inches (58&nbsp;cm)</p>
",,,,,,,,,,,,,,,,,
product_8002bd31-1d1d-e706-3cbb-f5147e0d82ad,Product,Amphibian Dream,"<p>As the mind quiets and the pencil flows the unseen emerges. Space, flow, angles and shapes interconnect to become one. From the eye of the beholder mind creates the story and heart, the experience. The art is neither, you are both. Laser cut, painted, stacked, and glued, Amphibian Dream is ready for you to enjoy.<br>&nbsp;</p>",e5e2db_ec8c74bf7ace435aa244c47cd6b64284~mv2.jpg;e5e2db_97822a0c18f549e48f01c9c34727bb61~mv2.jpg;e5e2db_6f28c980737f485992e668a924620e9d~mv2.jpg,Fine Art,AMP1,,745.0,,true,PERCENT,0.0,1,,,Size,DROP_DOWN,21-35 in (51-88 cm),,,,,,,,,,,,,,,,Size,"<p>This measures around 12x21 Inches or 32x53 Centimeters</p>
",,,,,,,,,,,,,,,,,
product_226bfd3b-4cd0-bef2-c393-2efa08d12903,Product,Winged Spirit Wood,"<p>As the mind quiets and the pencil flows the unseen emerges. Space, flow, angles and shapes interconnect to become one. From the eye of the beholder mind creates the story and heart, the experience. The art is neither, you are both. Laser cut, painted, stacked, glued, Winged Spirit&nbsp;is ready for you to enjoy.</p>",e5e2db_52e6955fdb9441548054cac928994588~mv2.jpg,Fine Art,WSW1,,969.0,,true,PERCENT,0.0,1,,,Size,DROP_DOWN,21-35 in (51-88 cm),,,,,,,,,,,,,,,,Size,"<p>This measures around 23x17 Inches (58cm x 43cm)</p>
",,,,,,,,,,,,,,,,,
product_6812039c-e3bb-ba30-da41-3311784ed3b6,Product,Creation Unfolding,"<p>As the mind quiets and the pencil flows the unseen emerges. Space, flow, angles and shapes interconnect to become one. From the eye of the beholder mind creates the story and heart, the experience. The art is neither, you are both. Laser cut, painted, stacked, glued, Creation Unfolding is ready for you to enjoy.</p><p>&nbsp;</p>",e5e2db_73ddce0944e649d190eaf742e122106e~mv2.jpg,Fine Art,CU1,,969.0,,true,PERCENT,0.0,1,,,Size,DROP_DOWN,21-35 in (51-88 cm),,,,,,,,,,,,,,,,Size,"<p>This measures around 28x23&nbsp;Inches (71cm x 58cm)</p>
",,,,,,,,,,,,,,,,,
product_cb0b154e-fa73-838f-4156-c0fa569f9436,Product,Rise Of The Buffalo,"<p>As the mind quiets and the pencil flows the unseen emerges. Space, flow, angles and shapes interconnect to become one. From the eye of the beholder mind creates the story and heart, the experience. The art is neither, you are both. Laser cut, painted, stacked, glued, Rise Of The Buffalo is ready for you to enjoy.</p>",e5e2db_5e185eae389d48ce80f9c4ff32bcedbc~mv2.jpg,,ROTB1,,1111.0,,true,PERCENT,0.0,1,,,Size,DROP_DOWN,21-35 in (51-88 cm),,,,,,,,,,,,,,,,Size,"<p>This measures around 17x23&nbsp;Inches (44cm x 58cm)</p>
",,,,,,,,,,,,,,,,,
product_86f71f01-5388-8310-647d-35f872b48ced,Product,Metatron Flower - Green,"<p>Mandalas are an expression of infinite awareness. All points guide us to our center and light our way home. Metatron Flower is inlaid with Labradorite, painted, stacked, glued, and born through multiple layers of laser cut wood.</p>",e5e2db_79e0b01888c24a6ca5dca9bb89f282ab~mv2.jpg,Mandalas,MEMC35,,85.0,,true,PERCENT,0.0,0,,,Size,DROP_DOWN,8-12 in (20-30 cm),,,,,,,,,,,,,,,,Size,"<p>This measures around 10 Inches (25 cm)</p>
",,,,,,,,,,,,,,,,,
